h_type	date	adress	loc	num_floor	unit_per_floor	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment	age	statuse	view	doc_status	nearby		price	unit_price
آپارتمان	1400/11/21	دروس خ صالح حسینی	3	5	3	1	1	0	0	3	205	3	2	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	13	اجاره	رومي	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_20500000000	100000000
آپارتمان	1400/11/21	ونك خ آفتاب ماهتاب	3	4	1	1	0	0	0	2	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	دردست اقدام	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7800000000	78000000
آپارتمان	1400/11/21	بزرگراه آیت الله صدر خ بهارجنوبی	3	5	2	0	1	0	0	4	135	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	5	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10000000000	74074000
آپارتمان	1400/11/21	پاسداران خ بهستان	3	5	2	0	1	0	0	همكف	90	2	1	MDF	ايراني فرنگي	سنگ	1	0	1	0	شوفاژ_کولر_آسانسور_گاز	20	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5850000000	65000000
آپارتمان	1400/11/20	دیباجی جنوبی نرسیده به ك آبشار	3	5	3	1	1	0	0	مختلف	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	تراورتن	دردست اقدام	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7600000000	76000000
آپارتمان	1400/11/20	جردن خ سایه	3	5	2	0	1	0	0	1	130	3	1	چوبي	ايراني فرنگي	لامنيت	1	1	1	1	کولر_آسانسور_چیلر_گاز	15	تخلیه	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9360000000	72000000
آپارتمان	1400/11/20	دولت خ جهانتاب	3	5	1	0	1	0	0	1	110	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	13	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8000000000	72727000
آپارتمان	1400/11/20	پاسداران سه راه ضرابخانه خ سروستان	3	4	2	1	0	0	0	4	86	2	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_پکیج_گاز	22	اجاره	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3300000000	38372000
آپارتمان	1400/11/20	ظفر نونهالان انتهای خ دلیری	3	5	3	1	0	0	0	1	120	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	1	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7800000000	65000000
آپارتمان	1400/11/20	پاسداران خ بوستان	3	5	3	0	1	0	0	5	108	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	6	مسکونی	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9180000000	85000000
آپارتمان	1400/11/20	اختیاریه جنوبی خ غیاثوند	3	4	1	1	1	0	0	4	147	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_گاز	12	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6800000000	46258000
آپارتمان	1400/11/20	شیخ بهائی ایرانشناسی	3	4	1	0	1	0	0	1	236	4	1	چوبي	ايراني فرنگي	سراميک	1	1	1	0	کولر_آسانسور_پکیج_گاز	1	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_19500000000	82627000
آپارتمان	1400/11/20	ونك ده ونك خ مجیدپور	3	3	1	0	1	0	0	3	85	2	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز	15	تخلیه	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2125000000	25000000
آپارتمان	1400/11/20	ونك ده ونك خ مجیدپور	3	3	1	0	1	0	0	1	120	2	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز	15	تخلیه	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3000000000	25000000
آپارتمان	1400/11/20	جردن نرسیده به خ بابك بهرامی	3	5	1	0	1	0	0	4	202	3	1	MDF	ايراني فرنگي	پارکت	1	1	0	0	شوفاژ_کولر_آسانسور_چیلر_گاز	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13130000000	65000000
آپارتمان	1400/11/20	جردن نرسیده به خ روانپور	3	6	4	0	1	0	0	1	92	2	2	آبدارخانه	فرنگی	سراميک برنز	0	1	0	1	کولر_آسانسور_گاز	1	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6900000000	75000000
آپارتمان	1400/11/20	دولت خ قلندری جنوبی	3	5	2	0	1	0	0	2	125	2	1	چوبي	ايراني فرنگي	سنگ دهبيد	1	1	1	1	آسانسور	نوساز	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12250000000	98000000
آپارتمان	1400/11/20	پاسداران میدان فرخی یزدی	3	4	1	0	1	0	0	همكف	120	2	1	MDF	ايراني فرنگي	سنگ	1	0	0	1	شوفاژ_کولر_آسانسور_گاز	1	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9638000000	80316000
آپارتمان	1400/11/20	ونك ده ونك ك حسینیه	3	5	2	1	1	0	0	3	136	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز	6	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7208000000	53000000
آپارتمان	1400/11/20	شیخ بهائی جنوبی خ ایران شناسی	3	5	1	0	1	0	0	1	236	4	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز	1	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_19500000000	82627000
آپارتمان	1400/11/20	شیخ بهائی شمالی خ دانشور	3	5	1	1	1	0	0	4	167	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14195000000	85000000
آپارتمان	1400/11/20	شیخ بهایی شمالی نرسیده به خ كشفیان	3	16	4	1	0	0	0	9 و 8	304	4	1	دلخواه	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_استخر_چیلر_سونا_جکوزی_گاز	7	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_23712000000	78000000
آپارتمان	1400/11/20	ونك ده ونك خ مجیدپور	3	3	1	0	1	0	0	2	100	2	1	MDF	ايرانی	سراميک	1	0	0	0	کولر_گاز	15	تخلیه	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2500000000	25000000
آپارتمان	1400/11/20	میرداماد نفت شمالی	3	5	2	0	1	0	0	1	138	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_گاز	نوساز	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13110000000	95000000
آپارتمان	1400/11/20	ظفر نونهالان خ شكرآبی	3	3	1	0	1	0	0	1	78	2	1	هایگلاس	ايراني فرنگي	لامنيت	1	0	1	1	شوفاژ_کولر_گاز	19	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3500000000	44871000
آپارتمان	1400/11/20	دولت خ عین آبادی	3	6	2	0	1	0	0	3	117	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	17	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6200000000	52991000
آپارتمان	1400/11/20	دیباجی جنوبی نرسیده به بانك پارسیان	3	5	2	1	0	0	0	3	160	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	کولر_آسانسور_گاز	14	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10400000000	65000000
آپارتمان	1400/11/20	دولت انتهای خ شكرآبی	3	4	1	0	1	0	0	2	113	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	0	1	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7910000000	70000000
آپارتمان	1400/11/20	ملاصدرا خ شاد	3	6	9	0	1	0	0	زیرهمكف	80	1	1	MDF	ايراني فرنگي	سنگ	1	0	1	0	کولر_فن کوئر_آسانسور_گاز	30	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3600000000	45000000
آپارتمان	1400/11/20	ملاصدرا شیراز جنوبی	3	4	2	0	1	0	0	4	167	3	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_گاز	25	مسکونی	رومي	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9500000000	56886000
آپارتمان	1400/11/20	شیخ بهایی شهرك والفجر	3	9	2	1	0	0	1	2	120	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	کولر_آسانسور_گاز	7	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12000000000	100000000
آپارتمان	1400/11/19	جردن خ خشایار شریفی	3	4	1	0	1	0	0	3	260	4	2	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_فن کوئر_گاز	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_15600000000	60000000
آپارتمان	1400/11/19	میرداماد خ كوشا	3	5	2	1	0	0	0	2	70	1	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4900000000	70000000
آپارتمان	1400/11/19	میرداماد خ شمس تبریزی	3	5	2	0	1	0	0	4	213	4	1	چوبي	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	1	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_30000000000	140845000
آپارتمان	1400/11/19	اختیاریه میدان اختیاریه خ لطیفی	3	4	1	1	0	0	0	1	114	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر	17	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5800000000	50877000
آپارتمان	1400/11/19	دولت خ برادران رحمانی بالاتر از سه راه منظریه	3	5	1	1	0	0	0	4	125	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_حیاط	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8000000000	64000000
آپارتمان	1400/11/19	دولت خ اخلاقی شرقی خ بهرام	3	5	4	1	0	0	1	2	122	3	1	هایگلاس	فرنگی	پارکت	1	1	1	1	آسانسور_استخر_مستخدم_چیلر_سونا_جکوزی	15	تخلیه	گرانيت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8500000000	69672000
آپارتمان	1400/11/19	پاسداران خ بوستان	3	5	1	1	0	0	0	1	237	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	12	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_17000000000	71729000
آپارتمان	1400/11/19	پاسداران سه راه ضرابخانه پایین تراز همت	3	5	1	1	0	0	0	همكف	98	1	1	MDF	ايراني فرنگي	پارکت سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	7	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7350000000	75000000
آپارتمان	1400/11/19	پاسداران سه راه ضرابخانه پایین تراز همت	3	5	1	1	0	0	0	1	120	3	1	MDF	ايراني فرنگي	پارکت سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	7	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9000000000	75000000
آپارتمان	1400/11/19	پاسداران خ گلستان	3	8	2	1	0	0	0	4	262	3	1	فرنيش	ايراني فرنگي	سنگ	1	1	1	1	آسانسور_چیلر_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_39300000000	150000000
آپارتمان	1400/11/19	دیباجی جنوبی نرسیده به ك آزاده	3	5	2	1	1	0	0	4	146	3	2	چوبي	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	12	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10220000000	70000000
آپارتمان	1400/11/19	اختیاریه جنوبی پایین تر از دولت	3	5	2	0	1	0	0	4	176	3	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	18	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10912000000	62000000
آپارتمان	1400/11/19	سئول خ نیایش	3	4	3	1	0	0	0	1	128	2	1	MDF	ايراني فرنگي	سراميک	1	0	0	1	شوفاژ_کولر_گاز	25	مسکونی	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5888000000	46000000
آپارتمان	1400/11/19	سئول روبروی باشگاه انقلاب	3	4	3	1	0	0	0	1	131	3	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_گاز	20	تخلیه	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7000000000	53435000
آپارتمان	1400/11/19	دیباجی جنوبی خروجی منظریه	3	3	3	0	1	0	0	2	200	4	1	چوبي	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز	27	تخلیه	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13400000000	67000000
آپارتمان	1400/11/19	پاسداران خ بوستان ششم خ سپهری	3	5	1	0	1	0	0	1	180	3	2	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_چیلر_پکیج_سونا_جکوزی_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_19800000000	110000000
